,Nameplayerid,Seasonplayerid,playeridplayerid,weightwRCplayerid,weightHRplayerid,weightPAplayerid,weightABplayerid,weightRplayerid,weightHplayerid,weight2Bplayerid,RBIsPredicted,linearSvrRBI,svrRBI,BayesRidgeRBI,HuberRegressorRBI,RidgeRBI,ARDRegressionRBI,Nameplayerid,Seasonplayerid,playeridplayerid,weightBABIP,weightOBPplayerid,weightwOBAplayerid,weightOPSplayerid,weightwRC+playerid,weightwRAAplayerid,weight1B,AVGPredicted,linearSvrAVG,svrAVG,BayesRidgeAVG,HuberRegressorAVG,RidgeAVG,ARDRegressionAVG,Nameplayerid,Seasonplayerid,playeridplayerid,weightRBIplayerid,weightISOplayerid,weightwRCplayerid,weightSLGplayerid,weightRplayerid,weightHRFB,weightOPSplayerid,HRsPredicted,linearSvrHR,SvrHR,BayesRidgeHR,HuberRegressorHR,RidgeHR,ARDRegressionHR,Nameplayerid,Seasonplayerid,playeridplayerid,weightwOBAplayerid,weightwRC+playerid,weightSLGplayerid,weightwRAAplayerid,weightOBPplayerid,weightISOplayerid,weightHRplayerid,opsPredicted,linearSvrOPS,svrOPS,BayesRidgeOPS,HuberRegressorOPS,RidgeOPS,ARDRegressionOPS,Name,Season,playerid,weightWRC,weightPAplayerid,weightHplayerid,weightABplayerid,weightRBIplayerid,weightG,weight2Bplayerid,runsPredicted,linearSVRRuns,svrRuns,BayesRidgeRuns,HuberRegressorRuns,RidgeRuns,ARDRegressionRuns,runs,hr,rbi,avg,ops
289,Gerardo Parra,2017,8553,-0.199305301,-0.375084179,0.085525863,0.242268549,0.245013324,0.265567543,0.882843709,48.25963307,47.50553072,47.95926659,48.23600512,47.9885769,48.0809198,48.22960606,Gerardo Parra,2017,8553,0.142647304,-0.852420884,-0.487671572,-0.291571571,-0.953180804,-0.539283132,0.16772423,0.257046327,0.253989741,0.254,0.257127521,0.257698252,0.25712448,0.257417308,Gerardo Parra,2017,8553,-0.30235345,-0.108537935,-0.199305301,0.025440778,0.245013324,-0.280797998,-0.291571571,10.97550769,10.6405247,11.35071446,10.97325649,10.7935578,10.9718122,11.0871899,Gerardo Parra,2017,8553,-0.487671572,-0.953180804,0.025440778,-0.539283132,-0.852420884,-0.108537935,-0.375084179,0.703670358,0.703811365,0.739444421,0.703670297,0.7037,0.703407357,0.703668305,Gerardo Parra,2017,8553,-0.199305301,0.085525863,0.265567543,0.242268549,-0.30235345,0.112251576,0.882843709,51.29227982,50.11644992,51.16775554,51.13255015,51.09820635,50.68963653,51.28541179,56,10,71,0.309,0.793
290,Kendrys Morales,2017,8610,1.022742298,1.345266508,0.994911769,0.998988817,0.570625741,0.926848664,0.830436735,84.42833141,82.88755299,84.8679157,84.42231788,84.2338255,84.33234833,84.38416822,Kendrys Morales,2017,8610,-0.303060413,0.298315421,0.569532935,0.638415785,0.516614594,0.649502285,0.697828198,0.267240808,0.271604413,0.254,0.267219836,0.267336381,0.267221556,0.26751436,Kendrys Morales,2017,8610,1.647892629,0.731655603,1.022742298,0.732632037,0.570625741,0.822360117,0.638415785,24.68827083,24.05293227,25.21301985,24.68155674,24.31908405,24.67549581,24.63378505,Kendrys Morales,2017,8610,0.569532935,0.516614594,0.732632037,0.649502285,0.298315421,0.731655603,1.345266508,0.79231417,0.791567335,0.785843496,0.792314158,0.7923,0.792266184,0.792414205,Kendrys Morales,2017,8610,1.022742298,0.994911769,0.926848664,0.998988817,1.647892629,1.028430983,0.830436735,73.18529862,73.14674209,76.46410012,73.22143881,72.89625454,73.34963801,73.2568262,67,28,85,0.25,0.753
291,Donovan Solano,2017,8623,-0.927411505,-1.048264883,-0.712055629,-0.684061435,-1.103356046,-0.649515135,-1.024770148,27.80178966,26.57724948,26.15739419,27.74348037,27.53968477,27.31566089,27.75342546,Donovan Solano,2017,8623,0.080139514,-0.618855595,-1.009548606,-1.150753071,-0.909719112,-0.798051962,-0.235688224,0.240475244,0.234868135,0.254,0.240694853,0.240862297,0.240679102,0.242161521,Donovan Solano,2017,8623,-0.886235678,-1.514388088,-0.927411505,-1.278901607,-1.103356046,-1.072554122,-1.150753071,1.093504434,1.281077046,2.87349094,1.090319672,1.252448289,1.08787982,1.065150276,Donovan Solano,2017,8623,-1.009548606,-0.909719112,-1.278901607,-0.798051962,-0.618855595,-1.514388088,-1.048264883,0.623049923,0.623909867,0.691983286,0.623050044,0.623,0.623391371,0.622789084,Donovan Solano,2017,8623,-0.927411505,-0.712055629,-0.649515135,-0.684061435,-0.886235678,-0.286235378,-1.024770148,31.67455418,33.06993923,33.3289972,31.79769428,31.87650664,32.17538998,31.81647776,#N/A,#N/A,#N/A,#N/A,#N/A
292,Paulo Orlando,2017,8628,-0.268822979,-0.770444275,-0.230386611,-0.088252948,-0.280975966,0.202699268,0.023369334,39.36216567,39.19859941,39.65779579,39.4097041,39.21477714,39.73905637,39.37918974,Paulo Orlando,2017,8628,1.419980394,-0.305536304,-0.154100684,-0.044279478,-0.241989482,-0.329165662,0.444445169,0.28194667,0.282322494,0.254,0.281703486,0.282342736,0.281721063,0.28168794,Paulo Orlando,2017,8628,-0.481092908,-0.416240393,-0.268822979,0.095866463,-0.280975966,-0.666737699,-0.044279478,6.982827432,6.887132089,6.871321434,6.97865054,6.952443959,6.975725987,7.050352357,Paulo Orlando,2017,8628,-0.154100684,-0.241989482,0.095866463,-0.329165662,-0.305536304,-0.416240393,-0.770444275,0.72765079,0.728037193,0.753929393,0.72765062,0.7277,0.72713912,0.727699325,Paulo Orlando,2017,8628,-0.268822979,-0.230386611,0.202699268,-0.088252948,-0.481092908,-0.136377037,0.023369334,46.70516494,46.87918356,47.5697851,46.66378488,46.65074324,46.57676728,46.71674527,#N/A,#N/A,#N/A,#N/A,#N/A
293,Elvis Andrus,2017,8709,0.667836259,-0.610163155,1.027413053,1.014210202,0.854492977,1.127095764,1.207766948,57.33836897,54.79266449,55.76161072,57.11041055,57.2411063,55.5138554,57.19648351,Elvis Andrus,2017,8709,0.384525272,0.557515925,0.122978359,0.136433974,-0.127408658,-0.048538974,1.331285769,0.280513257,0.283713252,0.254,0.280562704,0.280712104,0.280560995,0.278282276,Elvis Andrus,2017,8709,0.547651969,-0.644714074,0.667836259,-0.093402567,0.854492977,-0.998016412,0.136433974,11.29877256,11.0531063,8.213004519,11.31341584,11.15486282,11.32636899,11.33111125,Elvis Andrus,2017,8709,0.122978359,-0.127408658,-0.093402567,-0.048538974,0.557515925,-0.644714074,-0.610163155,0.74505933,0.74533734,0.760945154,0.74505924,0.7451,0.744749944,0.74510495,Elvis Andrus,2017,8709,0.667836259,1.027413053,1.127095764,1.014210202,0.547651969,1.106766025,1.207766948,67.30290899,70.19563719,72.73984858,67.65219338,67.29764381,68.69151592,67.65634171,100,20,88,0.297,0.808
294,Jason Castro,2017,8722,-0.598117242,-0.161376019,-0.391592976,-0.43037169,-0.506399947,-0.765937867,-0.35396088,39.46947675,40.99097252,39.89740468,39.63688427,39.25968128,40.83844024,39.57517011,Jason Castro,2017,8722,-0.256859003,-0.68436781,-0.635626401,-0.655112082,-0.530417074,-0.730363113,-0.925823578,0.235748222,0.231054353,0.254,0.235741691,0.236235973,0.235741669,0.235776693,Jason Castro,2017,8722,-0.643944413,0.140203573,-0.598117242,-0.555571128,-0.506399947,0.55402436,-0.655112082,12.9379155,12.75218702,12.16350508,12.92140708,12.85029882,12.90652491,12.89544025,Jason Castro,2017,8722,-0.635626401,-0.530417074,-0.555571128,-0.730363113,-0.68436781,0.140203573,-0.161376019,0.670015243,0.670119722,0.734273079,0.670015318,0.67,0.670261747,0.669890914,Jason Castro,2017,8722,-0.598117242,-0.391592976,-0.765937867,-0.43037169,-0.643944413,-0.26580015,-0.35396088,42.80455765,40.50568101,38.65558824,42.66112655,42.58337157,42.21245989,42.72350598,49,10,47,0.242,0.72
295,Conor Gillaspie,2017,9009,-1.037176259,-0.781129683,-1.300328857,-1.248702324,-1.203544482,-1.084936155,-0.878030621,24.985273,25.65436878,23.77833589,25.07464363,24.94524798,25.70165408,25.02817385,Conor Gillaspie,2017,9009,-0.596575251,-0.661580952,-0.441940079,-0.215481696,-0.419787313,-0.429993844,-1.072519016,0.236578584,0.23349491,0.254,0.235957305,0.237021349,0.235999426,0.234468248,Conor Gillaspie,2017,9009,-0.890207665,0.116250687,-1.037176259,0.045981603,-1.203544482,-0.544164575,-0.215481696,6.220471574,6.069679736,5.712499553,6.21515476,6.225724321,6.210632675,6.234208709,Conor Gillaspie,2017,9009,-0.441940079,-0.419787313,0.045981603,-0.429993844,-0.661580952,0.116250687,-0.781129683,0.711703666,0.711963904,0.748641757,0.711703317,0.7118,0.710755053,0.711778548,Conor Gillaspie,2017,9009,-1.037176259,-1.300328857,-1.084936155,-1.248702324,-0.890207665,-0.793710218,-0.878030621,24.83874263,25.27926576,24.98294055,24.8011576,25.0187788,24.71945466,24.94727729,#N/A,#N/A,#N/A,#N/A,#N/A
296,Gordon Beckham,2017,9015,-1.124988063,-0.759758867,-1.057869284,-1.083441576,-1.040738274,-1.196701978,-0.63695854,28.13379268,26.48498275,25.21901227,27.98108119,27.95657902,26.90417813,28.02653304,Gordon Beckham,2017,9015,-1.626594913,-1.017625601,-1.144052996,-1.092628861,-1.202097766,-0.908046342,-1.219214453,0.208095007,0.200023175,0.254,0.208067621,0.208634736,0.208069152,0.207766229,Gordon Beckham,2017,9015,-0.846515798,-0.427295571,-1.124988063,-0.991330058,-1.040738274,-0.651830157,-1.092628861,6.462088412,6.271676366,5.790019425,6.456281127,6.456726471,6.450690549,6.422109307,Gordon Beckham,2017,9015,-1.144052996,-1.202097766,-0.991330058,-0.908046342,-1.017625601,-0.427295571,-0.759758867,0.628590668,0.629026558,0.693798815,0.628590643,0.6286,0.628542732,0.628415349,Gordon Beckham,2017,9015,-1.124988063,-1.057869284,-1.196701978,-1.083441576,-0.846515798,-0.814145446,-0.63695854,24.93671001,25.66965308,25.7900248,25.03681165,25.03769174,25.33443342,25.09066551,#N/A,#N/A,#N/A,#N/A,#N/A
297,Ezequiel Carrera,2017,9048,-0.817646751,-0.727702643,-0.907063329,-0.973992572,-0.22670723,-0.905645147,-1.234398044,25.96442592,23.69841487,27.25109609,25.66931462,25.85257572,23.61849711,25.84137933,Ezequiel Carrera,2017,9048,0.270380613,0.036266559,-0.471531045,-0.558942935,-0.554123451,-0.572422464,-0.63576669,0.248635928,0.246324311,0.254,0.248742664,0.249220058,0.248735646,0.247593182,Ezequiel Carrera,2017,9048,-1.084835075,-0.8510774,-0.817646751,-0.794725019,-0.22670723,0.202868924,-0.558942935,4.40609661,4.828076124,6.962055213,4.442199426,4.513502842,4.474240684,4.483687774,Ezequiel Carrera,2017,9048,-0.471531045,-0.554123451,-0.794725019,-0.572422464,0.036266559,-0.8510774,-0.727702643,0.679008169,0.67948556,0.727047866,0.679008235,0.679,0.679174674,0.67888391,Ezequiel Carrera,2017,9048,-0.817646751,-0.907063329,-0.905645147,-0.973992572,-1.084835075,-0.320294092,-1.234398044,32.54833919,33.44581942,31.40797635,32.64995524,32.75574775,32.94102006,32.70285985,38,8,20,0.282,0.764
298,Justin Smoak,2017,9054,-0.620070193,0.180557036,-0.773158042,-0.807282168,-0.694253265,-0.973170332,-0.909474805,40.44122844,41.55172825,40.28396552,40.57734873,40.30207912,41.53979861,40.53107557,Justin Smoak,2017,9054,-0.640058931,-0.459347592,-0.164861036,-0.18060717,-0.182723539,-0.327050385,-1.095856926,0.233589974,0.230931191,0.254,0.233798201,0.234161192,0.23378408,0.234001554,Justin Smoak,2017,9054,-0.365905257,0.696647539,-0.620070193,-0.009772065,-0.694253265,1.314309006,-0.18060717,16.07422058,15.91779013,14.22877964,16.0689805,15.9553987,16.0640917,16.03711577,Justin Smoak,2017,9054,-0.164861036,-0.182723539,-0.009772065,-0.327050385,-0.459347592,0.696647539,0.180557036,0.715114469,0.714876415,0.761263818,0.715114615,0.7151,0.715534251,0.715078221,Justin Smoak,2017,9054,-0.620070193,-0.773158042,-0.973170332,-0.807282168,-0.365905257,0.129280933,-0.909474805,36.83346804,36.04511514,36.12310252,36.69957237,36.98935211,36.3123491,36.94189088,85,38,90,0.27,0.883
299,Alexi Amarista,2017,9063,-0.622305756,-0.564846482,-0.148372367,-0.134277453,-0.47416031,-0.312870077,-0.583417904,39.99210553,37.60905548,37.17315847,39.82295535,39.57811399,38.6195453,39.88413613,Alexi Amarista,2017,9063,-0.808001235,-0.858382436,-1.098015232,-1.013833809,-0.97254626,-0.958998953,-0.101405088,0.233907534,0.227891218,0.254,0.233530028,0.234101383,0.233555131,0.232375447,Alexi Amarista,2017,9063,-0.364917913,-0.814663838,-0.622305756,-0.965413205,-0.47416031,-0.69322428,-1.013833809,7.536279537,7.353190424,7.188963742,7.535824642,7.48805318,7.535362229,7.533570441,Alexi Amarista,2017,9063,-1.098015232,-0.97254626,-0.965413205,-0.958998953,-0.858382436,-0.814663838,-0.564846482,0.635943946,0.636489839,0.697091345,0.635943766,0.635957116,0.635475854,0.635782278,Alexi Amarista,2017,9063,-0.622305756,-0.148372367,-0.312870077,-0.134277453,-0.364917913,0.277833798,-0.583417904,40.65235494,41.89539572,42.82418375,40.78880398,40.79255932,41.20132893,40.82158546,#N/A,#N/A,#N/A,#N/A,#N/A
300,Lorenzo Cain,2017,9077,0.378789072,-0.225488467,0.274683332,0.335046513,0.708384841,0.638120288,0.390218152,51.39567363,50.31568831,51.07821946,51.2924016,51.35909823,50.57964092,51.35724126,Lorenzo Cain,2017,9077,1.240610215,0.679995284,0.421578106,0.452418314,0.342767827,0.332210804,0.841189648,0.290411266,0.295530381,0.254,0.290199526,0.290630126,0.290214614,0.289134274,Lorenzo Cain,2017,9077,0.404660403,-0.337011616,0.378789072,0.277799484,0.708384841,-0.279141604,0.452418314,11.30037427,11.25381938,11.03729834,11.33855154,11.1807218,11.37248534,11.39230658,Lorenzo Cain,2017,9077,0.421578106,0.342767827,0.277799484,0.332210804,0.679995284,-0.337011616,-0.225488467,0.774657345,0.774716937,0.774607764,0.774657199,0.7747,0.774221994,0.774763163,Lorenzo Cain,2017,9077,0.378789072,0.274683332,0.638120288,0.335046513,0.404660403,-0.078477223,0.390218152,58.32740635,59.19670102,58.211221,58.45831254,58.07949385,58.86691755,58.34882666,86,15,49,0.3,0.803
301,Khris Davis,2017,9112,0.872730467,2.424492715,0.671849013,0.698185262,0.908761713,0.409931732,0.222515835,89.34864663,89.27471963,84.79019188,89.46062122,89.034015,90.22271916,89.41831669,Khris Davis,2017,9112,-0.70800218,-0.305536304,0.800880486,0.958627341,0.808993248,0.756676297,-0.232354236,0.253818204,0.257138181,0.254,0.253809957,0.254062467,0.253810651,0.255543527,Khris Davis,2017,9112,1.492985099,2.060119509,0.872730467,1.488240956,0.908761713,2.233607436,0.958627341,31.79805399,30.91997393,32.44359512,31.79067129,31.2327323,31.78402673,31.83235325,Khris Davis,2017,9112,0.800880486,0.808993248,1.488240956,0.756676297,-0.305536304,2.060119509,2.424492715,0.822635556,0.82122017,0.794416614,0.822635614,0.8226,0.822796928,0.822800154,Khris Davis,2017,9112,0.872730467,0.671849013,0.409931732,0.698185262,1.492985099,0.725308428,0.222515835,73.11883507,68.94897469,67.75508302,72.73676566,72.5580086,71.61830387,72.83343266,91,43,110,0.247,0.864
302,Tyler Flowers,2017,9134,-0.488352487,-0.407140403,-0.663303704,-0.694209024,-1.074134419,-0.623902134,-0.500700407,39.91457963,39.54289399,36.35719674,39.94723254,39.88432425,40.1487663,39.89771387,Tyler Flowers,2017,9134,1.360190334,0.304012135,0.039585637,-0.008348149,-0.004925708,-0.185326857,-0.535747073,0.271581122,0.272750866,0.254,0.271529331,0.272174003,0.271533203,0.27083533,Tyler Flowers,2017,9134,-0.357961281,-0.237515013,-0.488352487,-0.172631463,-1.074134419,0.072013832,-0.008348149,8.846092721,8.970539282,8.849956631,8.844510986,8.926279154,8.843150522,8.763009134,Tyler Flowers,2017,9134,0.039585637,-0.004925708,-0.172631463,-0.185326857,0.304012135,-0.237515013,-0.407140403,0.730787407,0.730949349,0.760073759,0.73078743,0.7308,0.730840582,0.730783852,Tyler Flowers,2017,9134,-0.488352487,-0.663303704,-0.623902134,-0.694209024,-0.357961281,-0.793710218,-0.500700407,38.15624689,38.40922312,37.15496328,38.25323931,38.02807337,38.53792771,38.18161031,41,12,49,0.281,0.823
303,Buster Posey,2017,9166,1.238612982,0.37289438,1.080715157,1.020733652,1.092440513,1.331999774,1.071508816,74.57693441,70.35523911,73.24596488,74.20932325,74.62485799,71.59242816,74.3436969,Buster Posey,2017,9166,0.235050123,1.298088795,0.862752505,0.906843954,0.911720884,0.954102107,1.477981207,0.289371682,0.298184165,0.254,0.288964413,0.28917841,0.288991982,0.286711908,Buster Posey,2017,9166,1.393685401,-0.021939039,1.238612982,0.590313464,1.092440513,-0.125097003,0.906843954,18.0302038,17.74380911,16.13204966,18.05339317,17.8032624,18.07375929,18.02505787,Buster Posey,2017,9166,0.862752505,0.911720884,0.590313464,0.954102107,1.298088795,-0.021939039,0.37289438,0.817641746,0.817336673,0.788630872,0.817641492,0.8177,0.816943569,0.817831817,Buster Posey,2017,9166,1.238612982,1.080715157,1.331999774,1.020733652,1.393685401,0.950095941,1.071508816,74.17315894,77.40923607,81.78119934,74.57923973,74.0505035,75.79233676,74.48693721,62,12,67,0.32,0.861
304,Logan Morrison,2017,9205,-0.239552377,0.191242444,-0.136132889,-0.158561248,-0.301848557,-0.367772122,-0.364442274,49.08463127,49.51480392,48.36692027,49.18024826,48.86558816,49.85308178,49.14127788,Logan Morrison,2017,9205,-0.928138308,-0.234327374,-0.15948086,-0.138335018,-0.076044841,-0.371471193,-0.445729418,0.23896318,0.237413079,0.254,0.238896288,0.239252007,0.238900691,0.237244788,Logan Morrison,2017,9205,-0.179221824,0.287605948,-0.239552377,-0.07139454,-0.301848557,0.399979758,-0.138335018,14.14936859,13.91481566,14.41920819,14.14106741,14.02821361,14.13353585,14.1174372,Logan Morrison,2017,9205,-0.15948086,-0.076044841,-0.07139454,-0.371471193,-0.234327374,0.287605948,0.191242444,0.718799405,0.718702938,0.760181748,0.718799396,0.7188,0.718796276,0.718777917,Logan Morrison,2017,9205,-0.239552377,-0.136132889,-0.367772122,-0.158561248,-0.179221824,-0.051230252,-0.364442274,49.30757106,47.57982214,45.51429435,49.20787496,49.07405726,48.90059404,49.22541149,75,38,85,0.246,0.868
305,Paul Goldschmidt,2017,9218,2.449684106,1.430749772,1.494131481,1.114236444,2.069277765,1.492663145,1.501246003,93.46597331,89.42358698,88.25387714,92.98765196,94.11334903,89.61541212,93.20466697,Paul Goldschmidt,2017,9218,1.770567561,2.705177247,2.051771315,2.143304416,1.741444092,2.771124658,1.204594255,0.320769705,0.33893503,0.254,0.320266697,0.320851171,0.320301064,0.320457954,Paul Goldschmidt,2017,9218,1.850464014,1.120429368,2.449684106,1.59094508,2.069277765,1.450133279,2.143304416,28.83185438,28.55106999,30.9838762,28.83547033,28.50220826,28.83840285,28.76219687,Paul Goldschmidt,2017,9218,2.051771315,1.741444092,1.59094508,2.771124658,2.705177247,1.120429368,1.430749772,0.935194413,0.93382562,0.861044538,0.935194123,0.9353,0.934386342,0.935629821,Paul Goldschmidt,2017,9218,2.449684106,1.494131481,1.492663145,1.114236444,1.850464014,1.157854097,1.501246003,96.52534982,98.68655436,93.19856724,97.03049327,96.09758339,98.45514755,96.86045019,117,36,120,0.297,0.966
306,Danny Espinosa,2017,9219,-0.085881721,0.672085804,0.461890723,0.352442381,0.332678205,-0.172181931,-0.427330643,61.83188097,57.53629159,57.71270733,61.46369987,61.30716703,58.85679558,61.62230078,Danny Espinosa,2017,9219,-0.621034821,-0.470741021,-0.568374206,-0.447978535,-0.704263841,-0.855164429,-0.265694109,0.243139673,0.239683684,0.254,0.242927482,0.243580279,0.242943029,0.239960055,Danny Espinosa,2017,9219,0.265640825,0.223117409,-0.085881721,-0.375105309,0.332678205,0.736227652,-0.447978535,17.45492224,17.10225457,18.61442086,17.46558413,17.21189266,17.47447847,17.46298908,Danny Espinosa,2017,9219,-0.568374206,-0.704263841,-0.375105309,-0.855164429,-0.470741021,0.223117409,0.672085804,0.689802837,0.68960189,0.747145169,0.689802769,0.6898,0.689602023,0.689725093,Danny Espinosa,2017,9219,-0.085881721,0.461890723,-0.172181931,0.352442381,0.265640825,0.735526043,-0.427330643,55.10836028,54.70583687,52.8083473,55.20493982,54.98926057,55.46022588,55.18024831,30,6,31,0.173,0.523
307,Starling Marte,2017,9241,0.902001069,-0.043836531,0.729701298,0.813432889,0.946332377,1.152708766,1.207766948,60.14166706,61.6659296,63.50022331,60.31468489,60.24372552,61.55561455,60.25422657,Starling Marte,2017,9241,1.743390262,0.916408931,0.779359783,0.778970693,0.777384745,0.743984638,1.214596217,0.304274767,0.31201855,0.254,0.30409684,0.304376013,0.304109285,0.304182983,Starling Marte,2017,9241,0.285500765,-0.053262044,0.902001069,0.615255895,0.946332377,0.101828916,0.778970693,14.34117137,14.25551964,13.78888311,14.34238463,14.20746237,14.34406585,14.3945269,Starling Marte,2017,9241,0.779359783,0.777384745,0.615255895,0.743984638,0.916408931,-0.053262044,-0.043836531,0.805958121,0.805835659,0.784338637,0.805957996,0.806,0.805598056,0.806120854,Starling Marte,2017,9241,0.902001069,0.729701298,1.152708766,0.813432889,0.285500765,0.592479444,1.207766948,73.5043385,72.31833028,72.21547086,73.39448071,73.13541501,73.08307842,73.4646743,48,7,31,0.275,0.712
308,Keon Broxton,2017,9253,-0.744470248,-0.407140403,-1.336080269,-1.430634113,-1.019865683,-1.301482437,-1.129584096,27.11330634,28.95486104,28.11504353,27.2555465,27.30969465,28.27328411,27.21560412,Keon Broxton,2017,9253,1.9553732,0.919257288,0.658305832,0.550701069,0.433642273,0.090364186,-1.335904006,0.278861539,0.282980869,0.254,0.279058062,0.279827092,0.279045951,0.277477515,Keon Broxton,2017,9253,-1.243714592,0.641371649,-0.744470248,0.291004301,-1.019865683,2.389308431,0.550701069,12.22005874,12.8618818,10.00889698,12.23066629,12.38200653,12.24020847,12.17427909,Keon Broxton,2017,9253,0.658305832,0.433642273,0.291004301,0.090364186,0.919257288,0.641371649,-0.407140403,0.783965548,0.783767786,0.779793966,0.783965713,0.784,0.784397864,0.784074195,Keon Broxton,2017,9253,-0.744470248,-1.336080269,-1.301482437,-1.430634113,-1.243714592,-1.512349084,-1.129584096,32.89012562,30.55846848,25.92117805,32.76803032,32.60408426,32.37194855,32.70120905,66,20,49,0.22,0.719
309,A.J. Pollock,2017,9256,0.475341788,0.044221774,0.118788182,0.141881956,0.590341824,0.420593138,0.517128552,52.63257825,53.73930731,54.54557276,52.7289786,52.7656334,53.4325745,52.71210562,A.J. Pollock,2017,9256,0.651419764,0.654095232,0.854988514,0.799641534,0.769872478,0.788219472,0.348683187,0.278127742,0.284042378,0.254,0.278395917,0.278442052,0.278378101,0.279469733,A.J. Pollock,2017,9256,-0.007438998,0.395878167,0.475341788,0.773220908,0.590341824,0.007430198,0.799641534,13.6759355,13.49289029,13.64730844,13.67939022,13.53161118,13.682738,13.73363017,A.J. Pollock,2017,9256,0.854988514,0.769872478,0.773220908,0.788219472,0.654095232,0.395878167,0.044221774,0.807546247,0.807256067,0.786576214,0.807546335,0.807557116,0.807761667,0.807690747,A.J. Pollock,2017,9256,0.475341788,0.118788182,0.420593138,0.141881956,-0.007438998,-0.069565085,0.517128552,61.93059562,60.44085215,57.60745701,61.8260589,61.56542836,61.51712553,61.84336062,73,14,49,0.266,0.801
310,Chris Davis,2017,9272,1.465460141,2.851909035,1.319274577,1.102639199,1.814632157,0.533339828,0.285404204,97.96291599,97.217526,88.35070091,97.90617476,97.77160647,97.51749195,97.98275817,Chris Davis,2017,9272,-0.373721393,0.449278352,0.895033559,0.957570537,0.864308129,1.105696926,-0.142336581,0.259916562,0.265459542,0.254,0.259908173,0.2601522,0.259908437,0.261311308,Chris Davis,2017,9272,1.68364052,1.862968832,1.465460141,1.089162071,1.814632157,2.452251386,0.957570537,34.36202284,33.57780839,33.48043411,34.36258804,33.78141243,34.3623548,34.35908929,Chris Davis,2017,9272,0.895033559,0.864308129,1.089162071,1.105696926,0.449278352,1.862968832,2.851909035,0.821957025,0.820345538,0.797212812,0.821957152,0.8219,0.822327327,0.822071388,Chris Davis,2017,9272,1.465460141,1.319274577,0.533339828,1.102639199,1.68364052,1.208942168,0.285404204,88.52546912,83.93178684,80.51572751,88.30776213,87.78213794,87.60154975,88.26956046,65,26,61,0.215,0.732
