,Nameplayerid,Seasonplayerid,playeridplayerid,weightwRCplayerid,weightHRplayerid,weightPAplayerid,weightABplayerid,weightRplayerid,weightHplayerid,weight2Bplayerid,RBIsPredicted,linearSvrRBI,svrRBI,BayesRidgeRBI,HuberRegressorRBI,RidgeRBI,ARDRegressionRBI,Nameplayerid,Seasonplayerid,playeridplayerid,weightBABIP,weightOBPplayerid,weightwOBAplayerid,weightOPSplayerid,weightwRC+playerid,weightwRAAplayerid,weight1B,AVGPredicted,linearSvrAVG,svrAVG,BayesRidgeAVG,HuberRegressorAVG,RidgeAVG,ARDRegressionAVG,Nameplayerid,Seasonplayerid,playeridplayerid,weightRBIplayerid,weightISOplayerid,weightwRCplayerid,weightSLGplayerid,weightRplayerid,weightHRFB,weightOPSplayerid,HRsPredicted,linearSvrHR,SvrHR,BayesRidgeHR,HuberRegressorHR,RidgeHR,ARDRegressionHR,Nameplayerid,Seasonplayerid,playeridplayerid,weightwOBAplayerid,weightwRC+playerid,weightSLGplayerid,weightwRAAplayerid,weightOBPplayerid,weightISOplayerid,weightHRplayerid,opsPredicted,linearSvrOPS,svrOPS,BayesRidgeOPS,HuberRegressorOPS,RidgeOPS,ARDRegressionOPS,Name,Season,playerid,weightWRC,weightPAplayerid,weightHplayerid,weightABplayerid,weightRBIplayerid,weightG,weight2Bplayerid,runsPredicted,linearSVRRuns,svrRuns,BayesRidgeRuns,HuberRegressorRuns,RidgeRuns,ARDRegressionRuns,runs,hr,rbi,avg,ops
263,Lorenzo Cain,2018,9077,0.836113865,-0.118554576,0.824170518,0.873925324,0.959943515,1.167366684,0.445040363,59.35637111,60.39191348,63.3910281,59.52612466,59.35092717,60.86311095,59.49950603,Lorenzo Cain,2018,9077,1.075853031,0.838614514,0.491392335,0.414763225,0.447279347,0.486628362,1.53453618,0.29506422,0.302329981,0.257,0.295128139,0.295197656,0.295180296,0.294953373,Lorenzo Cain,2018,9077,0.024150264,-0.488549345,0.836113865,0.144664492,0.959943515,-0.476876278,0.414763225,13.3379701,13.20840382,11.64150149,13.33205865,13.23621905,13.3240649,13.32521185,Lorenzo Cain,2018,9077,0.491392335,0.447279347,0.144664492,0.486628362,0.838614514,-0.488549345,-0.118554576,0.789686615,0.789028009,0.802385389,0.789686603,0.7897,0.789617561,0.789986411,Lorenzo Cain,2018,9077,0.836113865,0.824170518,1.167366684,0.873925324,0.024150264,0.621006832,0.445040363,78.05454808,76.49229053,74.44420212,77.96495797,77.49429596,77.77600965,77.91157938,90,10,38,0.308,0.813
264,Khris Davis,2018,9112,1.30610235,2.656482445,1.090830086,1.025869886,1.245561261,0.663261624,0.476883629,101.2389433,100.2329187,90.96281035,101.2912185,100.9310111,101.6685106,101.2754704,Khris Davis,2018,9112,-0.5126979,0.001127444,0.918177016,1.049754903,1.061040086,1.048321738,-0.079547307,0.261095993,0.25896721,0.257,0.261028666,0.261349728,0.260974769,0.262955168,Khris Davis,2018,9112,1.94305432,1.975445765,1.30610235,1.444244391,1.245561261,2.177295903,1.049754903,37.05282323,36.16150014,36.53821524,37.04508562,36.61466825,37.03307445,37.04632723,Khris Davis,2018,9112,0.918177016,1.061040086,1.444244391,1.048321738,0.001127444,1.975445765,2.656482445,0.850501345,0.85053182,0.828585657,0.850501398,0.8505,0.850685247,0.851592428,Khris Davis,2018,9112,1.30610235,1.090830086,0.663261624,1.025869886,1.94305432,1.001783474,0.476883629,85.07741099,82.6247609,82.32120503,84.8128968,84.70317593,84.26102377,84.82118519,98,48,123,0.247,0.874
265,Tyler Flowers,2018,9134,-0.224920744,-0.398054708,-0.633918746,-0.718923458,-0.823127272,-0.536650422,-0.52087205,41.91479658,41.59415247,39.86931907,41.99678452,41.80488421,42.61285383,41.93998774,Tyler Flowers,2018,9134,1.241614867,1.059303674,0.604841428,0.439828686,0.46332538,0.273103278,-0.39961077,0.277283773,0.284512638,0.257,0.277573774,0.277945239,0.277820836,0.277068828,Tyler Flowers,2018,9134,-0.276400974,-0.180769799,-0.224920744,0.065597131,-0.823127272,0.111548687,0.439828686,9.965852355,10.12980268,10.0899952,9.97504422,10.03130656,9.988555913,9.953776368,Tyler Flowers,2018,9134,0.604841428,0.46332538,0.065597131,0.273103278,1.059303674,-0.180769799,-0.398054708,0.791991814,0.791403986,0.802884487,0.791991998,0.792,0.792425272,0.792275101,Tyler Flowers,2018,9134,-0.224920744,-0.633918746,-0.536650422,-0.718923458,-0.276400974,-0.846714043,-0.52087205,44.74054588,45.4105245,42.36485077,44.88084975,44.69917912,45.15890218,44.76883253,34,8,30,0.227,0.7
266,Buster Posey,2018,9166,1.149439522,-0.118554576,0.887879824,0.794649901,0.580479938,1.236000707,1.272965288,72.06429569,66.93744153,68.55379381,71.73560246,72.23422032,69.14925679,71.81430531,Buster Posey,2018,9166,0.802346001,1.71288311,0.961395718,0.943226694,0.9687754,1.011600863,1.479471498,0.302015577,0.309384592,0.257,0.301422839,0.301528023,0.300908321,0.296629198,Buster Posey,2018,9166,0.806354126,-0.361920046,1.149439522,0.436494934,0.580479938,-0.559819159,0.943226694,15.24331749,15.15242478,12.23972975,15.24460092,15.1564017,15.24665417,15.21326648,Buster Posey,2018,9166,0.961395718,0.9687754,0.436494934,1.011600863,1.71288311,-0.361920046,-0.118554576,0.840796721,0.839973203,0.819213365,0.84079628,0.8409,0.839664661,0.841603538,Buster Posey,2018,9166,1.149439522,0.887879824,1.236000707,0.794649901,0.806354126,0.790625518,1.272965288,75.99410816,78.79031614,80.57904199,76.4203914,76.07677587,77.29731815,76.42648296,47,5,41,0.284,0.741
267,Logan Morrison,2018,9205,0.661648443,1.418696148,0.518759929,0.390932468,0.335664727,0.102355993,-0.106909587,77.3377504,76.44927507,74.94172746,77.38322532,76.97757043,77.71222346,77.35747839,Logan Morrison,2018,9205,-0.940915976,0.332161185,0.55081805,0.618420095,0.691981341,0.552589933,-0.272273693,0.252086754,0.250805173,0.257,0.25180029,0.251887164,0.251556621,0.249962296,Logan Morrison,2018,9205,0.636812402,1.150596581,0.661648443,0.690948078,0.335664727,1.027050294,0.618420095,25.5658941,25.11487522,26.69138816,25.54258729,25.35265614,25.50734317,25.54205941,Logan Morrison,2018,9205,0.55081805,0.691981341,0.690948078,0.552589933,0.332161185,1.150596581,1.418696148,0.809760822,0.809552995,0.818242528,0.809760686,0.8098,0.809480612,0.810390901,Logan Morrison,2018,9205,0.661648443,0.518759929,0.102355993,0.390932468,0.636812402,0.558697927,-0.106909587,72.0712025,69.74401886,65.12573444,71.91353214,71.8089675,71.55698918,71.91592627,41,15,39,0.186,0.644
268,Paul Goldschmidt,2018,9218,2.42766578,1.758089165,1.496730611,1.171942193,2.339069203,1.482136511,1.379109509,98.74406583,94.38996415,91.36231352,98.41728176,99.30908444,95.90302557,98.59082961,Paul Goldschmidt,2018,9218,1.363173547,2.355145153,1.993242226,2.086838352,1.646720269,2.702801135,1.076811012,0.314397308,0.323750363,0.257,0.313838638,0.314773497,0.31335339,0.313366847,Paul Goldschmidt,2018,9218,2.262871662,1.34229927,2.42766578,1.688634417,2.339069203,1.588870938,2.086838352,34.14142037,33.49855342,34.54918487,34.16305191,33.73607694,34.19443757,34.21226714,Paul Goldschmidt,2018,9218,1.993242226,1.646720269,1.688634417,2.702801135,2.355145153,1.34229927,1.758089165,0.950538604,0.949790018,0.875173386,0.950538195,0.9507,0.949475198,0.952502248,Paul Goldschmidt,2018,9218,2.42766578,1.496730611,1.482136511,1.171942193,2.262871662,1.257942306,1.379109509,100.6492673,102.9331142,95.75832404,101.047122,100.7901267,101.8293957,101.004231,95,33,83,0.29,0.922
269,Danny Espinosa,2018,9219,-0.940585028,-0.238340347,-0.352152848,-0.39961967,-0.459984709,-0.898754057,-0.902991246,40.57301117,37.69889534,38.14997748,40.31658687,40.17946454,38.3434163,40.43256785,Danny Espinosa,2018,9219,-1.029322289,-1.5861369,-1.734370813,-1.661492461,-1.726958043,-1.422177092,-0.86077748,0.21628642,0.216724038,0.257,0.21609988,0.216763563,0.215941558,0.216249491,Danny Espinosa,2018,9219,-0.341905731,-0.608143683,-0.940585028,-1.479810382,-0.459984709,-0.102850835,-1.661492461,12.33911268,11.8424248,11.20177489,12.34183957,12.10381051,12.34484385,12.39087862,Danny Espinosa,2018,9219,-1.734370813,-1.726958043,-1.479810382,-1.422177092,-1.5861369,-0.608143683,-0.238340347,0.591027822,0.590750914,0.66239631,0.591027768,0.591,0.590947295,0.589507238,Danny Espinosa,2018,9219,-0.940585028,-0.352152848,-0.898754057,-0.39961967,-0.341905731,-0.182085722,-0.902991246,36.80955608,36.75684433,37.50979876,36.94707546,36.78564825,37.21738227,36.89327492,#N/A,#N/A,#N/A,#N/A,#N/A
270,Starling Marte,2018,9241,-0.078939472,-0.567751216,-0.175474464,-0.11408134,0.143892811,0.152056492,-0.393498985,40.4545312,41.10471662,42.82537793,40.56233936,40.44285607,41.42045209,40.56297368,Starling Marte,2018,9241,1.095191912,0.456652506,0.09702168,0.006405089,0.070197586,0.0010968,0.519281108,0.279937832,0.286697298,0.257,0.28001402,0.280371133,0.280077745,0.279767818,Starling Marte,2018,9241,-0.472915245,-0.766430306,-0.078939472,-0.221920546,0.143892811,-0.365764117,0.006405089,7.632850819,7.685633796,8.469005031,7.650235977,7.619170024,7.676797061,7.65203316,Starling Marte,2018,9241,0.09702168,0.070197586,-0.221920546,0.0010968,0.456652506,-0.766430306,-0.567751216,0.750702611,0.750071514,0.782518267,0.75070264,0.7507,0.750740735,0.75062164,Starling Marte,2018,9241,-0.078939472,-0.175474464,0.152056492,-0.11408134,-0.472915245,-0.684018568,-0.393498985,54.01883145,53.1362831,51.74391829,53.98142965,53.50892032,53.90400443,53.76857559,81,20,72,0.277,0.787
271,Keon Broxton,2018,9253,-0.395825648,0.220838441,-0.360034411,-0.393747417,-0.015237076,-0.664451705,-0.807461447,43.75248383,45.5567405,47.94081842,43.93159491,43.56631086,45.35939058,43.91367174,Keon Broxton,2018,9253,0.992972113,-0.295954118,-0.110968323,-0.11996661,-0.302872668,-0.408272948,-0.812595884,0.261073628,0.265644275,0.257,0.261341053,0.262066919,0.261564892,0.262774339,Keon Broxton,2018,9253,-0.49218135,0.549107411,-0.395825648,-0.014907819,-0.015237076,1.898733021,-0.11996661,18.50591634,18.22105234,16.76217115,18.51230443,18.36613718,18.52183815,18.54379282,Keon Broxton,2018,9253,-0.110968323,-0.302872668,-0.014907819,-0.408272948,-0.295954118,0.549107411,0.220838441,0.738523857,0.738365586,0.790889938,0.73852406,0.7385,0.739014642,0.738412399,Keon Broxton,2018,9253,-0.395825648,-0.360034411,-0.664451705,-0.393747417,-0.49218135,0.091381139,-0.807461447,49.15702907,46.55908892,43.20120662,48.91767681,48.96411359,48.41061012,49.04742185,#N/A,#N/A,#N/A,#N/A,#N/A
272,A.J. Pollock,2018,9256,0.707935188,0.130999113,0.49905602,0.548015251,1.200678472,0.708228742,1.453410464,58.52857697,61.23097728,64.80970426,58.7774552,59.04237842,60.77343622,58.72129886,A.J. Pollock,2018,9256,0.084044711,0.428359024,0.720991689,0.733303458,0.443267839,0.726674078,0.381619404,0.26967348,0.272834604,0.257,0.270061422,0.270185216,0.270390961,0.272540637,A.J. Pollock,2018,9256,0.166719441,0.579005995,0.707935188,0.791579265,1.200678472,-0.002693394,0.733303458,18.45378491,18.21509136,18.9897191,18.45917962,18.28039553,18.46741181,18.50393731,A.J. Pollock,2018,9256,0.720991689,0.443267839,0.791579265,0.726674078,0.428359024,0.579005995,0.130999113,0.820176042,0.81976636,0.814953916,0.820176174,0.8202,0.820438775,0.820889111,A.J. Pollock,2018,9256,0.707935188,0.49905602,0.708228742,0.548015251,0.166719441,0.191767709,1.453410464,72.0036687,69.91255121,67.66763085,71.78985765,71.71410848,71.34680907,71.84003652,61,21,65,0.257,0.8
273,Chris Davis,2018,9272,0.626043255,1.718160575,0.845844818,0.698491749,0.968104022,0.107089374,-0.287354763,79.89147447,78.46244728,77.07214813,79.8151567,79.49104802,79.23612677,79.8868198,Chris Davis,2018,9272,-0.161835346,-0.137510618,0.151045058,0.199618018,0.122347191,0.096299067,-0.289481406,0.25536444,0.256512741,0.257,0.255385271,0.255731006,0.255401981,0.255850821,Chris Davis,2018,9272,0.798647684,1.07848823,0.626043255,0.340176512,0.968104022,1.981675901,0.199618018,28.83200815,28.10737426,28.48356571,28.83139891,28.46432438,28.82974037,28.88112293,Chris Davis,2018,9272,0.151045058,0.122347191,0.340176512,0.096299067,-0.137510618,1.07848823,1.718160575,0.76882676,0.768762898,0.810109424,0.768826857,0.7688,0.769101859,0.769018707,Chris Davis,2018,9272,0.626043255,0.845844818,0.107089374,0.698491749,0.798647684,0.690238949,-0.287354763,75.40625386,72.38486644,67.69473394,75.24438083,75.0050202,74.86370875,75.12816285,40,16,49,0.168,0.539
274,Chris Herrmann,2018,9284,-1.282394835,-0.447965445,-1.288088524,-1.317893323,-0.814966765,-1.556693996,-1.497398885,24.33051556,24.58647705,27.34644927,24.34020261,24.18296433,24.45231778,24.38428411,Chris Herrmann,2018,9284,-2.626161311,-1.498427106,-1.367011847,-1.368017688,-1.698877486,-0.988326761,-1.549086003,0.184972288,0.181903384,0.257,0.185670663,0.185740424,0.186276803,0.190012148,Chris Herrmann,2018,9284,-0.993100079,-0.020724435,-1.282394835,-1.136226759,-0.814966765,0.58573157,-1.368017688,12.38253155,12.06059452,10.18127646,12.37996647,12.24207606,12.37515267,12.4392048,Chris Herrmann,2018,9284,-1.367011847,-1.698877486,-1.136226759,-0.988326761,-1.498427106,-0.020724435,-0.447965445,0.618038098,0.617774292,0.700509811,0.618038497,0.618,0.619056412,0.616789044,Chris Herrmann,2018,9284,-1.282394835,-1.288088524,-1.556693996,-1.317893323,-0.993100079,-0.48324543,-1.497398885,24.75402371,23.86746523,25.95322887,24.65940011,24.87640413,24.46780457,24.87366901,#N/A,#N/A,#N/A,#N/A,#N/A
275,Josh Phegley,2018,9308,-0.997553329,-0.547786921,-1.37347213,-1.32523364,-1.141387046,-1.201690432,-0.542100894,30.29131934,30.62200244,29.08429913,30.38902745,30.34667141,31.14310598,30.33167494,Josh Phegley,2018,9308,-0.526511386,-0.73450309,0.010584276,-0.010305218,0.226646402,-0.138306519,-1.342593446,0.233740456,0.231278947,0.257,0.234127842,0.234494921,0.234469958,0.237179818,Josh Phegley,2018,9308,-0.72337461,0.61242206,-0.997553329,0.358865161,-1.141387046,-0.102850835,-0.010305218,10.879732,10.9529325,9.209725371,10.87503167,10.93220529,10.86817668,10.85684132,Josh Phegley,2018,9308,0.010584276,0.226646402,0.358865161,-0.138306519,-0.73450309,0.61242206,-0.547786921,0.748993491,0.748755238,0.79962794,0.748993782,0.749,0.749775197,0.749100279,Josh Phegley,2018,9308,-0.997553329,-1.37347213,-1.201690432,-1.32523364,-0.72337461,-1.625575356,-0.542100894,26.61633915,26.35366254,27.72058692,26.54114186,26.56232921,26.40025526,26.47671541,#N/A,#N/A,#N/A,#N/A,#N/A
276,Brock Holt,2018,9345,-0.181951295,-0.598190137,-0.140357636,-0.147724227,-0.109516482,-0.089107915,0.025015393,41.83337704,41.87401493,42.4346173,41.87873242,41.83967123,42.25158577,41.87017641,Brock Holt,2018,9345,0.33056433,0.161949314,-0.12330554,-0.212973184,-0.176909791,-0.144185369,0.051388043,0.26088852,0.265542739,0.257,0.261094524,0.261359054,0.261272482,0.261596586,Brock Holt,2018,9345,-0.306868473,-0.545332961,-0.181951295,-0.371216964,-0.109516482,-0.432606024,-0.212973184,9.699421096,9.635033176,9.714657611,9.707909996,9.642568148,9.720569867,9.71636461,Brock Holt,2018,9345,-0.12330554,-0.176909791,-0.371216964,-0.144185369,0.161949314,-0.545332961,-0.598190137,0.729898761,0.729327347,0.773906439,0.729898864,0.729898861,0.730146079,0.729641015,Brock Holt,2018,9345,-0.181951295,-0.140357636,-0.089107915,-0.147724227,-0.306868473,-0.175714265,0.025015393,50.55016564,50.62901466,49.38947975,50.63871985,50.44645555,50.81827025,50.62100665,41,7,46,0.277,0.774
277,Evan Longoria,2018,9368,0.985655656,1.039374541,1.488192251,1.560244961,0.788572867,1.359068609,1.729385439,92.10966303,87.96085808,85.01319639,91.89118439,91.829649,90.14391217,91.90152236,Evan Longoria,2018,9368,-0.346936063,-0.281807376,0.061906485,0.215283931,0.226646402,-0.047864366,1.045837129,0.270474873,0.270557075,0.257,0.270006308,0.270025753,0.269598391,0.267589852,Evan Longoria,2018,9368,1.368924391,0.415443151,0.985655656,0.433619757,0.788572867,-0.098155955,0.215283931,24.38895276,23.74532216,23.11405348,24.36898215,24.07846829,24.33927823,24.33324022,Evan Longoria,2018,9368,0.061906485,0.226646402,0.433619757,-0.047864366,-0.281807376,0.415443151,1.039374541,0.770199591,0.770034782,0.80474544,0.770199315,0.7702,0.769505963,0.770457973,Evan Longoria,2018,9368,0.985655656,1.488192251,1.359068609,1.560244961,1.368924391,1.302943182,1.729385439,81.20214682,80.86395552,83.97092116,81.23628486,80.94582224,81.32029703,81.26084501,51,16,54,0.244,0.694
278,Matt Adams,2018,9393,-0.260525932,0.43046354,-0.637859528,-0.580925499,-0.476305723,-0.460916329,-0.032608633,56.2401201,53.87586724,53.2356186,56.14720182,56.21275008,55.38819398,56.14729772,Matt Adams,2018,9393,0.039841555,-0.281807376,0.510300517,0.759413313,0.367049185,0.171100849,-0.757531202,0.262213257,0.261795527,0.257,0.261803697,0.262476757,0.26143883,0.260155054,Matt Adams,2018,9393,0.343967606,1.319435646,-0.260525932,1.188353659,-0.476305723,0.737532692,0.759413313,19.57780078,19.4318455,18.7477223,19.58433788,19.5079663,19.59417403,19.5610069,Matt Adams,2018,9393,0.510300517,0.367049185,1.188353659,0.171100849,-0.281807376,1.319435646,0.43046354,0.822644383,0.822631369,0.815566971,0.822644083,0.8227,0.821818309,0.823534178,Matt Adams,2018,9393,-0.260525932,-0.637859528,-0.460916329,-0.580925499,0.343967606,0.247153402,-0.032608633,41.79002727,42.50219053,44.48769403,41.72726251,42.0296873,41.64596375,42.1058509,42,21,57,0.239,0.786
279,Jeremy Hazelbaker,2018,9399,-1.068763705,-0.248322494,-1.498263553,-1.508741565,-0.814966765,-1.41469257,-1.497398885,30.06735305,27.92392161,30.34775701,29.90513485,30.05314366,28.65090519,30.00197643,Jeremy Hazelbaker,2018,9399,-0.664646249,-0.8759705,0.037595965,0.261237276,0.066186078,-0.192707815,-1.514670577,0.237503148,0.23420097,0.257,0.237179374,0.237894643,0.236896239,0.23655126,Jeremy Hazelbaker,2018,9399,-0.954567869,1.403855179,-1.068763705,0.80451756,-0.814966765,1.931597181,0.261237276,17.13394207,17.09543915,13.52726715,17.1357114,17.13925871,17.13894478,17.13531093,Jeremy Hazelbaker,2018,9399,0.037595965,0.066186078,0.80451756,-0.192707815,-0.8759705,1.403855179,-0.248322494,0.774922981,0.774916718,0.807554857,0.774922781,0.775,0.774428382,0.775409069,Jeremy Hazelbaker,2018,9399,-1.068763705,-1.498263553,-1.41469257,-1.508741565,-0.954567869,-0.206316963,-1.497398885,25.19738435,25.00643733,28.27817391,25.07958353,25.46142603,24.8630392,25.50297362,#N/A,#N/A,#N/A,#N/A,#N/A
280,David Freese,2018,9549,0.223704628,-0.318197527,0.290851382,0.172925054,-0.178447216,0.159156563,-0.202439387,51.63642036,50.7988293,51.08810524,51.65427099,51.36325563,51.78569453,51.63647942,David Freese,2018,9549,1.164259344,0.926324308,0.153746227,-0.032237496,0.114324175,-0.011823507,0.48142414,0.281008923,0.289266591,0.257,0.281159092,0.281358231,0.281287639,0.279887519,David Freese,2018,9549,0.020297043,-0.729496761,0.223704628,-0.515188577,-0.178447216,0.606076051,-0.032237496,13.00443482,12.8745256,13.41082196,13.00583192,12.93613086,13.00803908,12.97811247,David Freese,2018,9549,0.153746227,0.114324175,-0.515188577,-0.011823507,0.926324308,-0.729496761,-0.318197527,0.746905633,0.746229144,0.783342165,0.746905747,0.7469,0.747193657,0.74670214,David Freese,2018,9549,0.223704628,0.290851382,0.159156563,0.172925054,0.020297043,0.430618511,-0.202439387,60.41388462,61.032275,57.57650202,60.64124891,60.36690949,61.08782665,60.62349668,38,11,51,0.296,0.83
281,Yan Gomes,2018,9627,-0.894298283,-0.218376052,-0.684492112,-0.655796732,-0.766003723,-0.908220819,-0.701317226,39.23877929,38.69145568,36.93510834,39.24222584,38.94657966,39.2688912,39.23533181,Yan Gomes,2018,9627,-1.300066622,-1.515403195,-1.150918337,-1.056788214,-1.321795725,-0.927125303,-0.953699131,0.215384131,0.214142647,0.257,0.215623265,0.216085965,0.215829201,0.218440429,Yan Gomes,2018,9627,-0.172364007,-0.022483175,-0.894298283,-0.681948829,-0.766003723,0.008261326,-1.056788214,13.99098426,13.60895927,12.91930336,13.98567571,13.83083569,13.97731422,13.98594693,Yan Gomes,2018,9627,-1.150918337,-1.321795725,-0.681948829,-0.927125303,-1.515403195,-0.022483175,-0.218376052,0.649029901,0.648842862,0.727340091,0.64903002,0.649,0.649320277,0.648132091,Yan Gomes,2018,9627,-0.894298283,-0.684492112,-0.908220819,-0.655796732,-0.172364007,-0.874406889,-0.701317226,33.74960269,33.71391907,34.52101484,33.78636375,33.62496304,33.86939728,33.66275771,52,16,48,0.266,0.762
282,Shawn O'Malley,2018,9629,-1.353605211,-1.24653725,-1.445719796,-1.435338395,-1.263794652,-1.391025666,-1.285110443,14.82696966,15.7902539,19.30889625,14.93236063,14.73789992,15.7735226,14.9099544,Shawn O'Malley,2018,9629,0.191789904,-0.762796572,-1.258965092,-1.378461631,-1.05703619,-0.818322712,-1.170516316,0.231693256,0.235789991,0.257,0.23169379,0.232687972,0.231707133,0.23329667,Shawn O'Malley,2018,9629,-1.378422179,-1.32219223,-1.353605211,-1.509999738,-1.263794652,-1.104425243,-1.378461631,0.414028946,0.523064917,2.236906501,0.415561678,0.472337671,0.417632198,0.424818936,Shawn O'Malley,2018,9629,-1.258965092,-1.05703619,-1.509999738,-0.818322712,-0.762796572,-1.32219223,-1.24653725,0.618002049,0.617287114,0.696525354,0.618002176,0.618,0.618410337,0.616667198,Shawn O'Malley,2018,9629,-1.353605211,-1.445719796,-1.391025666,-1.435338395,-1.378422179,-1.071718422,-1.285110443,21.93208089,21.76558903,23.02687823,21.92917999,21.96898458,21.92882572,22.00372822,#N/A,#N/A,#N/A,#N/A,#N/A
283,Adam Rosales,2018,9682,-1.118610969,-0.567751216,-1.046387241,-1.020610486,-1.07610299,-1.102289434,-0.66947396,34.67318104,31.45112283,28.75432899,34.4389466,34.51844564,32.60520414,34.50321002,Adam Rosales,2018,9682,0.241518455,-1.36544774,-1.0239634,-0.800911634,-1.03697865,-0.923045206,-1.146425517,0.242421934,0.243873841,0.257,0.241813656,0.243112692,0.241284194,0.240894807,Adam Rosales,2018,9682,-0.657869853,0.07424754,-1.118610969,-0.408807036,-1.07610299,0.002001486,-0.800911634,11.05546854,10.9037867,9.560646355,11.04725405,11.0138474,11.03509775,11.02975957,Adam Rosales,2018,9682,-1.0239634,-1.03697865,-0.408807036,-0.923045206,-1.36544774,0.07424754,-0.567751216,0.673258102,0.673067204,0.744782481,0.67325777,0.6733,0.672422191,0.672673953,Adam Rosales,2018,9682,-1.118610969,-1.046387241,-1.102289434,-1.020610486,-0.657869853,-0.517861488,-0.66947396,26.39201002,27.12580941,28.51178114,26.4660011,26.58500117,26.63897629,26.62931244,#N/A,#N/A,#N/A,#N/A,#N/A
284,Ben Paulsen,2018,9741,-0.356659941,-0.34814397,-0.644427497,-0.591201943,-0.529349019,-0.397015687,-0.223668231,41.24830334,42.01474142,41.08811517,41.40518259,41.24105068,42.61791288,41.33615742,Ben Paulsen,2018,9741,1.352122758,0.001127444,0.442771295,0.386564581,-0.054159165,0.222102063,-0.447792366,0.27082511,0.277106488,0.257,0.271736071,0.272355353,0.272511656,0.277490179,Ben Paulsen,2018,9741,-0.14539146,0.348611021,-0.356659941,0.545751651,-0.529349019,0.257089968,0.386564581,13.03559722,13.04509072,12.88882774,13.04317573,13.03744389,13.05501828,13.01034782,Ben Paulsen,2018,9741,0.442771295,-0.054159165,0.545751651,0.222102063,0.001127444,0.348611021,-0.34814397,0.788036166,0.787717539,0.803219306,0.788036602,0.788,0.789001011,0.78840647,Ben Paulsen,2018,9741,-0.356659941,-0.644427497,-0.397015687,-0.591201943,-0.14539146,-0.137084846,-0.223668231,41.92319475,42.33410591,42.26867301,41.89683686,41.98037118,41.87435654,42.10675851,#N/A,#N/A,#N/A,#N/A,#N/A
